ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,name
600809.SH,20230103,284.21,284.21,272.0,275.84,284.99,-9.15,-3.2106,72342.1,1990649.136,山西汾酒
600519.SH,20230103,1731.2,1738.43,1706.01,1730.01,1727.0,3.01,0.1743,26033.8,4487760.231,贵州茅台
002304.SZ,20230103,160.01,160.23,155.71,157.13,160.5,-3.37,-2.0997,62158.01,976852.732,洋河股份
000858.SZ,20230103,181.0,181.81,176.51,178.2,180.69,-2.49,-1.3781,182062.04,3240728.572,五粮液
000596.SZ,20230103,266.9,267.87,260.34,263.45,266.9,-3.45,-1.2926,17990.5,473175.77,古井贡酒
000568.SZ,20230103,224.0,225.28,217.79,219.86,224.28,-4.42,-1.9708,92381.52,2030869.788,泸州老窖
600809.SH,20230104,275.79,277.93,272.4,276.0,275.84,0.16,0.058,32210.12,887858.688,山西汾酒
600519.SH,20230104,1730.0,1738.7,1716.0,1725.01,1730.01,-5.0,-0.289,20415.75,3523582.306,贵州茅台
002304.SZ,20230104,156.51,159.51,155.0,157.7,157.13,0.57,0.3628,45102.57,711257.302,洋河股份
000858.SZ,20230104,178.0,180.5,176.3,178.62,178.2,0.42,0.2357,128835.84,2299619.966,五粮液
000596.SZ,20230104,262.99,266.23,258.5,263.56,263.45,0.11,0.0418,14694.0,386025.341,古井贡酒
000568.SZ,20230104,220.0,224.19,218.2,221.0,219.86,1.14,0.5185,68920.6,1525301.301,泸州老窖
600809.SH,20230105,279.62,289.7,277.28,286.06,276.0,10.06,3.6449,70846.11,2025766.7,山西汾酒
600519.SH,20230105,1737.0,1801.0,1733.0,1801.0,1725.01,75.99,4.4052,47942.85,8541587.089,贵州茅台
002304.SZ,20230105,158.99,168.29,158.14,165.74,157.7,8.04,5.0983,109772.5,1808374.178,洋河股份
000858.SZ,20230105,181.5,189.51,180.4,189.0,178.62,10.38,5.8112,402790.56,7535626.606,五粮液
000596.SZ,20230105,263.56,289.92,263.56,289.92,263.56,26.36,10.0015,35894.71,1006490.559,古井贡酒
000568.SZ,20230105,223.77,236.89,223.25,234.59,221.0,13.59,6.1493,135539.08,3156912.26,泸州老窖
600809.SH,20230106,286.06,290.25,281.25,287.5,286.06,1.44,0.5034,53363.68,1530052.029,山西汾酒
600519.SH,20230106,1806.12,1811.9,1787.0,1803.77,1801.0,2.77,0.1538,24903.75,4480838.898,贵州茅台
002304.SZ,20230106,165.74,168.2,163.18,166.64,165.74,0.9,0.543,65535.71,1085821.133,洋河股份
000858.SZ,20230106,191.11,191.11,187.78,190.46,189.0,1.46,0.7725,233382.95,4428033.739,五粮液
000596.SZ,20230106,294.0,299.86,284.12,291.45,289.92,1.53,0.5277,37955.74,1100872.215,古井贡酒
000568.SZ,20230106,234.59,236.21,230.63,234.57,234.59,-0.02,-0.0085,100035.39,2333063.64,泸州老窖
600809.SH,20230109,289.69,292.33,285.1,289.98,287.5,2.48,0.8626,51103.76,1477510.763,山西汾酒
600519.SH,20230109,1835.0,1849.98,1807.82,1841.2,1803.77,37.43,2.0751,30977.23,5684181.147,贵州茅台
002304.SZ,20230109,168.0,177.82,166.3,176.87,166.64,10.23,6.139,122825.08,2136082.795,洋河股份
000858.SZ,20230109,192.45,196.89,190.16,195.88,190.46,5.42,2.8457,275573.14,5362756.421,五粮液
000596.SZ,20230109,296.24,297.76,287.8,296.0,291.45,4.55,1.5612,25380.26,746631.145,古井贡酒
000568.SZ,20230109,234.57,241.9,232.4,238.46,234.57,3.89,1.6584,106081.96,2523163.703,泸州老窖
600809.SH,20230110,288.88,298.76,287.0,294.0,289.98,4.02,1.3863,52205.37,1537600.438,山西汾酒
600519.SH,20230110,1839.06,1864.5,1830.5,1854.45,1841.2,13.25,0.7196,22731.73,4204783.734,贵州茅台
002304.SZ,20230110,176.49,179.9,174.0,176.8,176.87,-0.07,-0.0396,70015.38,1238210.541,洋河股份
000858.SZ,20230110,195.8,196.71,194.61,195.24,195.88,-0.64,-0.3267,202752.36,3965377.701,五粮液
000596.SZ,20230110,296.01,301.0,293.0,295.76,296.0,-0.24,-0.0811,16466.4,487195.459,古井贡酒
000568.SZ,20230110,238.45,241.97,236.41,239.0,238.46,0.54,0.2265,67720.71,1620936.729,泸州老窖
600809.SH,20230111,294.0,296.83,291.01,294.0,294.0,0.0,0.0,40556.64,1192330.232,山西汾酒
600519.SH,20230111,1856.0,1860.0,1836.84,1844.95,1854.45,-9.5,-0.5123,22720.31,4201487.773,贵州茅台
002304.SZ,20230111,176.8,177.45,173.9,175.01,176.8,-1.79,-1.0124,44786.09,787220.965,洋河股份
000858.SZ,20230111,195.04,195.99,192.6,194.1,195.24,-1.14,-0.5839,169994.58,3304975.11,五粮液
000596.SZ,20230111,295.0,297.0,290.81,293.71,295.76,-2.05,-0.6931,12829.11,376737.845,古井贡酒
000568.SZ,20230111,238.0,239.57,235.58,237.0,239.0,-2.0,-0.8368,72995.67,1733483.566,泸州老窖
600809.SH,20230112,296.3,298.98,294.57,297.3,294.0,3.3,1.1224,47195.6,1402722.347,山西汾酒
600519.SH,20230112,1848.0,1856.0,1833.0,1834.0,1844.95,-10.95,-0.5935,17193.17,3162637.136,贵州茅台
002304.SZ,20230112,177.0,177.89,173.5,175.0,175.01,-0.01,-0.0057,53736.86,939833.249,洋河股份
000858.SZ,20230112,195.0,195.77,192.01,193.39,194.1,-0.71,-0.3658,138226.99,2675310.869,五粮液
000596.SZ,20230112,293.71,296.18,290.33,293.5,293.71,-0.21,-0.0715,9739.8,285534.982,古井贡酒
000568.SZ,20230112,238.34,241.78,235.6,236.66,237.0,-0.34,-0.1435,58971.21,1400864.763,泸州老窖
600809.SH,20230113,296.24,308.69,296.24,306.56,297.3,9.26,3.1147,66757.76,2039308.523,山西汾酒
600519.SH,20230113,1844.18,1888.0,1840.0,1887.0,1834.0,53.0,2.8899,31939.65,5969876.222,贵州茅台
002304.SZ,20230113,174.98,183.8,174.05,182.68,175.0,7.68,4.3886,104152.85,1878517.67,洋河股份
000858.SZ,20230113,193.39,199.41,193.34,198.58,193.39,5.19,2.6837,245064.46,4833945.958,五粮液
000596.SZ,20230113,294.9,299.3,291.31,295.25,293.5,1.75,0.5963,21903.45,647393.332,古井贡酒
000568.SZ,20230113,236.67,245.0,236.3,244.3,236.66,7.64,3.2283,120721.78,2927826.942,泸州老窖
600809.SH,20230116,306.52,318.8,306.07,311.9,306.56,5.34,1.7419,65996.31,2072197.094,山西汾酒
600519.SH,20230116,1886.0,1935.0,1881.0,1912.9,1887.0,25.9,1.3725,36848.26,7059982.64,贵州茅台
002304.SZ,20230116,183.0,190.66,182.22,186.28,182.68,3.6,1.9707,105903.05,1980769.396,洋河股份
000858.SZ,20230116,200.0,209.27,200.0,206.52,198.58,7.94,3.9984,363524.79,7493040.737,五粮液
000596.SZ,20230116,298.97,308.0,297.0,301.0,295.25,5.75,1.9475,29040.61,881351.031,古井贡酒
000568.SZ,20230116,246.73,257.99,246.0,252.0,244.3,7.7,3.1519,125922.79,3183135.635,泸州老窖
600809.SH,20230117,313.98,313.98,304.12,306.0,311.9,-5.9,-1.8916,45525.84,1396102.412,山西汾酒
600519.SH,20230117,1913.16,1923.0,1895.0,1908.0,1912.9,-4.9,-0.2562,21299.23,4068321.409,贵州茅台
002304.SZ,20230117,186.29,187.5,181.56,184.0,186.28,-2.28,-1.224,58945.71,1084345.16,洋河股份
000858.SZ,20230117,207.0,207.78,201.61,202.86,206.52,-3.66,-1.7722,215078.9,4383014.177,五粮液
000596.SZ,20230117,300.0,301.0,292.92,295.17,301.0,-5.83,-1.9369,19376.63,572468.165,古井贡酒
000568.SZ,20230117,252.01,255.12,246.49,249.01,252.0,-2.99,-1.1865,98064.06,2448756.43,泸州老窖
600809.SH,20230118,306.0,309.98,297.98,299.13,306.0,-6.87,-2.2451,55649.34,1675563.319,山西汾酒
600519.SH,20230118,1914.0,1925.3,1890.0,1893.0,1908.0,-15.0,-0.7862,21062.93,4008665.438,贵州茅台
002304.SZ,20230118,184.0,187.49,181.68,182.3,184.0,-1.7,-0.9239,36152.41,663149.31,洋河股份
000858.SZ,20230118,204.93,211.79,204.32,205.8,202.86,2.94,1.4493,272412.17,5639270.862,五粮液
000596.SZ,20230118,296.0,302.52,292.5,295.14,295.17,-0.03,-0.0102,15995.04,474476.956,古井贡酒
000568.SZ,20230118,250.0,253.6,245.25,246.5,249.01,-2.51,-1.008,77662.95,1930105.776,泸州老窖
600809.SH,20230119,298.91,300.75,292.96,298.48,299.13,-0.65,-0.2173,49935.41,1485127.638,山西汾酒
600519.SH,20230119,1892.5,1892.52,1866.0,1880.21,1893.0,-12.79,-0.6756,23438.89,4401994.437,贵州茅台
002304.SZ,20230119,182.3,186.6,178.49,184.47,182.3,2.17,1.1903,62788.26,1150964.78,洋河股份
000858.SZ,20230119,206.45,206.5,202.35,205.3,205.8,-0.5,-0.243,181198.92,3710296.048,五粮液
000596.SZ,20230119,294.0,296.0,289.11,293.0,295.14,-2.14,-0.7251,12940.17,378606.3,古井贡酒
000568.SZ,20230119,246.6,250.3,242.5,247.38,246.5,0.88,0.357,73252.45,1806513.613,泸州老窖
600809.SH,20230120,303.0,304.89,294.4,296.4,298.48,-2.08,-0.6969,49975.3,1494523.376,山西汾酒
600519.SH,20230120,1889.19,1898.25,1858.0,1860.01,1880.21,-20.2,-1.0743,25608.75,4807356.071,贵州茅台
002304.SZ,20230120,185.0,187.5,181.9,183.11,184.47,-1.36,-0.7372,39165.83,719747.916,洋河股份
000858.SZ,20230120,207.89,212.0,207.1,208.72,205.3,3.42,1.6659,273480.25,5738958.67,五粮液
000596.SZ,20230120,293.9,297.44,287.58,288.95,293.0,-4.05,-1.3823,12937.21,377603.997,古井贡酒
000568.SZ,20230120,248.65,253.4,246.65,247.8,247.38,0.42,0.1698,80198.29,2003590.392,泸州老窖
600809.SH,20230130,300.0,300.5,290.8,296.93,296.4,0.53,0.1788,72144.26,2137300.615,山西汾酒
600519.SH,20230130,1909.0,1909.0,1880.0,1888.0,1860.01,27.99,1.5048,35922.55,6799756.571,贵州茅台
002304.SZ,20230130,185.0,189.8,183.11,184.49,183.11,1.38,0.7536,73746.61,1371197.346,洋河股份
000858.SZ,20230130,218.59,219.89,214.28,217.6,208.72,8.88,4.2545,321808.76,7001555.735,五粮液
000596.SZ,20230130,288.4,293.33,280.0,287.59,288.95,-1.36,-0.4707,22010.95,633715.411,古井贡酒
000568.SZ,20230130,253.51,254.58,240.0,249.23,247.8,1.43,0.5771,99452.03,2459782.212,泸州老窖
600809.SH,20230131,296.9,300.0,289.0,291.55,296.93,-5.38,-1.8119,48631.41,1425584.469,山西汾酒
600519.SH,20230131,1896.5,1899.95,1833.07,1845.76,1888.0,-42.24,-2.2373,32990.68,6128311.548,贵州茅台
002304.SZ,20230131,185.68,186.0,175.26,175.6,184.49,-8.89,-4.8187,92172.32,1644894.047,洋河股份
000858.SZ,20230131,216.99,217.77,208.9,209.0,217.6,-8.6,-3.9522,257247.08,5456751.654,五粮液
000596.SZ,20230131,286.0,287.68,277.01,278.0,287.59,-9.59,-3.3346,23255.35,651176.149,古井贡酒
000568.SZ,20230131,249.0,249.0,235.08,237.0,249.23,-12.23,-4.9071,113007.43,2710907.685,泸州老窖
600809.SH,20230201,291.55,292.9,285.29,290.93,291.55,-0.62,-0.2127,50989.59,1473665.102,山西汾酒
600519.SH,20230201,1854.98,1859.0,1811.4,1844.97,1845.76,-0.79,-0.0428,33973.89,6244678.925,贵州茅台
002304.SZ,20230201,177.99,178.76,175.27,178.5,175.6,2.9,1.6515,69647.69,1235210.846,洋河股份
000858.SZ,20230201,208.5,210.6,203.76,210.06,209.0,1.06,0.5072,256552.23,5334911.717,五粮液
000596.SZ,20230201,279.94,283.02,275.0,281.98,278.0,3.98,1.4317,15610.41,437533.652,古井贡酒
000568.SZ,20230201,236.5,239.92,233.82,238.48,237.0,1.48,0.6245,102905.65,2436424.033,泸州老窖
600809.SH,20230202,292.88,294.5,288.91,291.4,290.93,0.47,0.1616,52314.14,1523258.53,山西汾酒
600519.SH,20230202,1848.38,1859.0,1826.0,1836.11,1844.97,-8.86,-0.4802,29758.86,5465509.51,贵州茅台
002304.SZ,20230202,179.08,179.18,174.5,175.84,178.5,-2.66,-1.4902,86714.29,1529995.947,洋河股份
000858.SZ,20230202,211.69,214.5,210.15,212.51,210.06,2.45,1.1663,183271.61,3899833.436,五粮液
000596.SZ,20230202,283.39,283.5,277.2,277.94,281.98,-4.04,-1.4327,17854.28,499449.452,古井贡酒
000568.SZ,20230202,240.03,241.99,235.17,239.02,238.48,0.54,0.2264,71212.57,1699521.194,泸州老窖
600809.SH,20230203,288.0,290.0,281.0,286.58,291.4,-4.82,-1.6541,56051.46,1595888.479,山西汾酒
600519.SH,20230203,1820.0,1826.0,1795.68,1818.0,1836.11,-18.11,-0.9863,34944.9,6324635.031,贵州茅台
002304.SZ,20230203,174.97,176.57,172.11,175.5,175.84,-0.34,-0.1934,67366.26,1174392.393,洋河股份
000858.SZ,20230203,210.0,212.0,206.0,210.0,212.51,-2.51,-1.1811,199352.09,4156921.814,五粮液
000596.SZ,20230203,277.46,282.8,273.3,281.78,277.94,3.84,1.3816,19656.17,549696.543,古井贡酒
000568.SZ,20230203,236.0,236.6,228.5,235.3,239.02,-3.72,-1.5564,109201.47,2541131.073,泸州老窖
600809.SH,20230206,283.68,283.68,276.13,281.35,286.58,-5.23,-1.825,53742.35,1506264.471,山西汾酒
600519.SH,20230206,1780.0,1795.0,1760.0,1795.0,1818.0,-23.0,-1.2651,42660.95,7595739.044,贵州茅台
002304.SZ,20230206,172.88,172.88,168.2,170.54,175.5,-4.96,-2.8262,73860.82,1256817.3,洋河股份
000858.SZ,20230206,199.53,204.53,197.28,201.7,210.0,-8.3,-3.9524,334075.44,6710340.318,五粮液
000596.SZ,20230206,279.9,282.0,271.36,279.6,281.78,-2.18,-0.7737,18941.57,526534.778,古井贡酒
000568.SZ,20230206,230.0,234.87,224.24,234.03,235.3,-1.27,-0.5397,112086.88,2588482.868,泸州老窖
600809.SH,20230207,282.84,285.52,281.5,284.54,281.35,3.19,1.1338,39005.85,1107247.593,山西汾酒
600519.SH,20230207,1808.08,1808.8,1787.73,1797.0,1795.0,2.0,0.1114,24321.71,4373671.735,贵州茅台
002304.SZ,20230207,172.65,172.8,168.77,169.54,170.54,-1.0,-0.5864,51167.4,869767.829,洋河股份
000858.SZ,20230207,201.7,205.3,201.5,203.17,201.7,1.47,0.7288,158115.88,3216023.678,五粮液
000596.SZ,20230207,280.11,281.5,276.02,277.7,279.6,-1.9,-0.6795,11495.66,319383.025,古井贡酒
000568.SZ,20230207,236.01,238.3,231.81,232.9,234.03,-1.13,-0.4828,66832.55,1559169.992,泸州老窖
600809.SH,20230208,285.0,286.05,279.0,280.46,284.54,-4.08,-1.4339,29660.91,834642.659,山西汾酒
600519.SH,20230208,1800.01,1805.97,1775.0,1784.0,1797.0,-13.0,-0.7234,16675.77,2980574.806,贵州茅台
002304.SZ,20230208,169.49,170.83,168.29,168.8,169.54,-0.74,-0.4365,30906.38,522139.824,洋河股份
000858.SZ,20230208,203.17,204.0,198.22,199.55,203.17,-3.62,-1.7818,169057.33,3384827.004,五粮液
000596.SZ,20230208,278.01,279.5,274.0,275.1,277.7,-2.6,-0.9363,10359.42,286075.494,古井贡酒
000568.SZ,20230208,233.87,234.68,230.12,232.17,232.9,-0.73,-0.3134,48248.98,1120885.002,泸州老窖
600809.SH,20230209,281.0,289.0,280.0,289.0,280.46,8.54,3.045,52025.89,1494236.658,山西汾酒
600519.SH,20230209,1778.0,1829.75,1775.01,1818.0,1784.0,34.0,1.9058,29753.66,5401399.088,贵州茅台
002304.SZ,20230209,168.15,172.99,168.15,171.9,168.8,3.1,1.8365,67224.14,1155218.515,洋河股份
000858.SZ,20230209,199.66,207.74,199.55,207.39,199.55,7.84,3.9288,244939.92,5026717.804,五粮液
000596.SZ,20230209,275.1,281.79,274.5,278.58,275.1,3.48,1.265,15940.15,444093.392,古井贡酒
000568.SZ,20230209,231.49,242.5,230.3,241.57,232.17,9.4,4.0488,117144.27,2811496.46,泸州老窖
600809.SH,20230210,289.0,292.03,284.85,287.01,289.0,-1.99,-0.6886,41467.22,1195036.262,山西汾酒
600519.SH,20230210,1810.1,1818.49,1801.05,1810.0,1818.0,-8.0,-0.44,17984.51,3253859.317,贵州茅台
002304.SZ,20230210,171.5,174.37,170.69,171.97,171.9,0.07,0.0407,46535.57,803121.198,洋河股份
000858.SZ,20230210,207.39,207.48,203.12,204.7,207.39,-2.69,-1.2971,140321.29,2872338.309,五粮液
000596.SZ,20230210,278.0,280.0,274.0,277.0,278.58,-1.58,-0.5672,14760.36,408902.782,古井贡酒
000568.SZ,20230210,241.71,248.03,240.21,247.0,241.57,5.43,2.2478,89196.06,2190384.394,泸州老窖
600809.SH,20230213,283.44,299.58,283.0,296.7,287.01,9.69,3.3762,70574.81,2084382.137,山西汾酒
600519.SH,20230213,1810.0,1874.5,1810.0,1856.35,1810.0,46.35,2.5608,38146.7,7058382.498,贵州茅台
002304.SZ,20230213,170.05,183.0,170.05,179.9,171.97,7.93,4.6113,93480.52,1674058.302,洋河股份
000858.SZ,20230213,203.0,214.9,202.99,212.4,204.7,7.7,3.7616,289087.83,6110099.289,五粮液
000596.SZ,20230213,275.0,286.78,274.5,282.99,277.0,5.99,2.1625,27431.61,776500.098,古井贡酒
000568.SZ,20230213,252.0,265.98,249.12,260.6,247.0,13.6,5.5061,154415.49,4007305.305,泸州老窖
600809.SH,20230214,297.5,305.0,294.5,299.5,296.7,2.8,0.9437,50532.07,1514833.321,山西汾酒
600519.SH,20230214,1856.46,1857.4,1835.0,1843.79,1856.35,-12.56,-0.6766,19565.76,3601769.574,贵州茅台
002304.SZ,20230214,179.9,180.99,177.12,177.75,179.9,-2.15,-1.1951,42203.77,752503.701,洋河股份
000858.SZ,20230214,212.4,213.75,208.6,209.24,212.4,-3.16,-1.4878,184901.9,3886700.986,五粮液
000596.SZ,20230214,283.0,288.48,281.18,285.29,282.99,2.3,0.8127,20561.86,586699.787,古井贡酒
000568.SZ,20230214,259.6,261.0,251.4,252.03,260.6,-8.57,-3.2886,112722.0,2874762.379,泸州老窖
600809.SH,20230215,298.22,302.0,295.42,297.02,299.5,-2.48,-0.828,37556.23,1120162.807,山西汾酒
600519.SH,20230215,1843.78,1855.3,1835.81,1841.0,1843.79,-2.79,-0.1513,18176.91,3351422.211,贵州茅台
002304.SZ,20230215,178.0,179.3,176.06,176.71,177.75,-1.04,-0.5851,35255.8,624665.266,洋河股份
000858.SZ,20230215,211.59,213.89,209.5,211.0,209.24,1.76,0.8411,169257.91,3584495.859,五粮液
000596.SZ,20230215,284.68,289.0,283.1,284.04,285.29,-1.25,-0.4382,20737.26,593006.635,古井贡酒
000568.SZ,20230215,253.0,257.85,249.4,250.6,252.03,-1.43,-0.5674,88509.87,2238116.154,泸州老窖
600809.SH,20230216,298.5,305.28,297.0,299.51,297.02,2.49,0.8383,47733.18,1438690.844,山西汾酒
600519.SH,20230216,1841.34,1887.0,1828.0,1861.82,1841.0,20.82,1.1309,33245.95,6196915.13,贵州茅台
002304.SZ,20230216,176.94,179.02,175.06,176.1,176.71,-0.61,-0.3452,58204.77,1034338.786,洋河股份
000858.SZ,20230216,209.35,214.68,207.8,210.79,211.0,-0.21,-0.0995,213379.6,4522470.62,五粮液
000596.SZ,20230216,284.0,292.0,282.0,288.31,284.04,4.27,1.5033,18872.79,544180.679,古井贡酒
000568.SZ,20230216,251.0,254.8,247.21,250.0,250.6,-0.6,-0.2394,105056.53,2641993.488,泸州老窖
600809.SH,20230217,298.78,304.43,294.0,294.0,299.51,-5.51,-1.8397,42243.99,1263385.998,山西汾酒
600519.SH,20230217,1850.16,1873.0,1820.05,1820.78,1861.82,-41.04,-2.2043,26442.83,4880328.952,贵州茅台
002304.SZ,20230217,175.07,181.88,175.01,176.19,176.1,0.09,0.0511,62102.16,1110242.376,洋河股份
000858.SZ,20230217,209.45,214.45,208.0,208.15,210.79,-2.64,-1.2524,184467.76,3901124.993,五粮液
000596.SZ,20230217,288.0,293.86,281.02,281.44,288.31,-6.87,-2.3829,14131.57,404796.916,古井贡酒
000568.SZ,20230217,249.0,257.58,248.99,251.4,250.0,1.4,0.56,145228.87,3693803.516,泸州老窖
600809.SH,20230220,293.0,298.68,289.66,297.87,294.0,3.87,1.3163,39064.89,1150868.654,山西汾酒
600519.SH,20230220,1821.0,1878.8,1817.2,1875.0,1820.78,54.22,2.9778,29668.69,5488800.056,贵州茅台
002304.SZ,20230220,179.0,180.0,173.5,179.0,176.19,2.81,1.5949,50295.16,890534.923,洋河股份
000858.SZ,20230220,208.2,213.8,205.5,212.95,208.15,4.8,2.306,191667.54,4024080.432,五粮液
000596.SZ,20230220,280.01,286.76,280.01,285.0,281.44,3.56,1.2649,10514.77,298285.835,古井贡酒
000568.SZ,20230220,251.77,258.25,248.88,257.74,251.4,6.34,2.5219,100521.39,2559387.029,泸州老窖
600809.SH,20230221,296.05,298.59,289.0,292.27,297.87,-5.6,-1.88,39750.24,1159202.529,山西汾酒
600519.SH,20230221,1874.0,1874.0,1851.0,1867.0,1875.0,-8.0,-0.4267,18750.52,3491633.51,贵州茅台
002304.SZ,20230221,178.7,179.33,173.43,174.7,179.0,-4.3,-2.4022,63826.23,1117642.27,洋河股份
000858.SZ,20230221,212.5,212.62,208.5,210.08,212.95,-2.87,-1.3477,139395.73,2922693.859,五粮液
000596.SZ,20230221,284.5,285.88,275.13,278.45,285.0,-6.55,-2.2982,12838.76,357327.417,古井贡酒
000568.SZ,20230221,257.5,259.0,251.3,254.43,257.74,-3.31,-1.2842,68220.68,1728700.105,泸州老窖
600809.SH,20230222,291.53,295.48,289.1,290.12,292.27,-2.15,-0.7356,31066.12,906966.147,山西汾酒
600519.SH,20230222,1855.01,1863.9,1831.8,1836.0,1867.0,-31.0,-1.6604,21869.16,4031016.045,贵州茅台
002304.SZ,20230222,173.96,176.43,172.3,172.8,174.7,-1.9,-1.0876,48814.94,848798.705,洋河股份
000858.SZ,20230222,208.45,210.54,206.5,207.5,210.08,-2.58,-1.2281,141005.45,2931801.636,五粮液
000596.SZ,20230222,276.0,291.55,275.02,284.5,278.45,6.05,2.1727,19861.33,566123.354,古井贡酒
000568.SZ,20230222,252.92,256.5,252.0,252.38,254.43,-2.05,-0.8057,51932.05,1316412.378,泸州老窖
600809.SH,20230223,290.06,291.99,285.29,289.0,290.12,-1.12,-0.386,28486.71,820084.729,山西汾酒
600519.SH,20230223,1840.0,1848.8,1805.25,1818.0,1836.0,-18.0,-0.9804,21880.97,3983991.208,贵州茅台
002304.SZ,20230223,172.8,174.3,170.09,170.98,172.8,-1.82,-1.0532,52291.79,895860.548,洋河股份
000858.SZ,20230223,206.5,208.22,203.7,205.1,207.5,-2.4,-1.1566,145808.01,2993988.118,五粮液
000596.SZ,20230223,284.7,286.98,273.51,276.96,284.5,-7.54,-2.6503,17395.09,481649.909,古井贡酒
000568.SZ,20230223,251.34,255.18,249.49,251.48,252.38,-0.9,-0.3566,60201.76,1516235.275,泸州老窖
600809.SH,20230224,286.0,287.99,280.05,281.88,289.0,-7.12,-2.4637,38917.1,1100035.932,山西汾酒
600519.SH,20230224,1810.11,1810.19,1782.18,1788.0,1818.0,-30.0,-1.6502,24634.61,4415621.498,贵州茅台
002304.SZ,20230224,170.21,170.67,167.03,168.55,170.98,-2.43,-1.4212,43875.6,740020.699,洋河股份
000858.SZ,20230224,205.07,205.07,199.82,201.1,205.1,-4.0,-1.9503,203957.18,4104764.614,五粮液
000596.SZ,20230224,274.99,275.01,269.9,272.52,276.96,-4.44,-1.6031,11824.6,321538.674,古井贡酒
000568.SZ,20230224,249.1,250.89,243.34,248.6,251.48,-2.88,-1.1452,85069.48,2099915.03,泸州老窖
600809.SH,20230227,280.08,286.49,280.0,283.75,281.88,1.87,0.6634,41130.8,1166480.819,山西汾酒
600519.SH,20230227,1778.5,1815.0,1775.02,1810.41,1788.0,22.41,1.2534,22064.89,3978128.676,贵州茅台
002304.SZ,20230227,168.06,174.57,166.48,172.88,168.55,4.33,2.569,73129.58,1254330.197,洋河股份
000858.SZ,20230227,199.06,206.23,198.84,204.81,201.1,3.71,1.8449,172995.57,3517673.755,五粮液
000596.SZ,20230227,272.53,276.55,268.88,274.0,272.52,1.48,0.5431,14126.93,385531.754,古井贡酒
000568.SZ,20230227,246.62,255.0,246.0,251.2,248.6,2.6,1.0459,71313.91,1795850.1,泸州老窖
600809.SH,20230228,286.06,286.4,279.65,282.65,283.75,-1.1,-0.3877,30325.9,855137.042,山西汾酒
600519.SH,20230228,1819.0,1822.01,1783.3,1813.74,1810.41,3.33,0.1839,23951.81,4314877.096,贵州茅台
002304.SZ,20230228,173.05,173.96,169.67,170.01,172.88,-2.87,-1.6601,35773.14,611617.015,洋河股份
000858.SZ,20230228,207.0,208.06,202.08,204.42,204.81,-0.39,-0.1904,114801.42,2342737.529,五粮液
000596.SZ,20230228,272.12,277.5,270.1,273.82,274.0,-0.18,-0.0657,10487.89,286242.051,古井贡酒
000568.SZ,20230228,252.2,253.8,247.7,250.0,251.2,-1.2,-0.4777,45682.97,1140249.859,泸州老窖
600809.SH,20230301,282.23,285.99,280.38,284.3,282.65,1.65,0.5838,37006.41,1050696.386,山西汾酒
600519.SH,20230301,1813.0,1848.0,1803.23,1838.53,1813.74,24.79,1.3668,24458.1,4475592.195,贵州茅台
002304.SZ,20230301,170.68,175.66,169.34,173.23,170.01,3.22,1.894,57182.67,988671.298,洋河股份
000858.SZ,20230301,204.17,208.85,202.9,207.38,204.42,2.96,1.448,154465.75,3196937.763,五粮液
000596.SZ,20230301,273.75,279.65,272.03,278.23,273.82,4.41,1.6105,14428.06,398785.984,古井贡酒
000568.SZ,20230301,250.7,255.89,247.33,255.28,250.0,5.28,2.112,71419.67,1807044.153,泸州老窖
600809.SH,20230302,284.91,284.98,277.08,278.9,284.3,-5.4,-1.8994,55418.19,1549898.371,山西汾酒
600519.SH,20230302,1829.0,1838.99,1821.1,1828.0,1838.53,-10.53,-0.5727,13144.19,2405292.304,贵州茅台
002304.SZ,20230302,172.51,173.9,172.21,172.41,173.23,-0.82,-0.4734,23843.36,412748.545,洋河股份
000858.SZ,20230302,206.1,207.61,205.36,206.24,207.38,-1.14,-0.5497,74476.71,1537653.714,五粮液
000596.SZ,20230302,278.28,279.8,275.03,278.0,278.23,-0.23,-0.0827,7678.98,213529.771,古井贡酒
000568.SZ,20230302,255.27,256.49,253.4,254.96,255.28,-0.32,-0.1254,38952.74,991738.228,泸州老窖
600809.SH,20230303,280.3,281.85,274.0,275.58,278.9,-3.32,-1.1904,46785.71,1292269.597,山西汾酒
600519.SH,20230303,1839.77,1841.61,1802.48,1818.04,1828.0,-9.96,-0.5449,16198.06,2946842.659,贵州茅台
002304.SZ,20230303,174.0,177.5,170.58,172.33,172.41,-0.08,-0.0464,43806.15,759402.918,洋河股份
000858.SZ,20230303,208.0,209.46,203.5,205.76,206.24,-0.48,-0.2327,92836.68,1912804.916,五粮液
000596.SZ,20230303,278.78,282.99,273.5,275.15,278.0,-2.85,-1.0252,9672.94,267953.562,古井贡酒
000568.SZ,20230303,256.66,259.52,253.05,254.5,254.96,-0.46,-0.1804,48137.49,1231260.903,泸州老窖
600809.SH,20230306,275.0,275.5,270.06,274.3,275.58,-1.28,-0.4645,40790.73,1115134.333,山西汾酒
600519.SH,20230306,1818.18,1818.5,1796.77,1807.14,1818.04,-10.9,-0.5995,20645.86,3730079.522,贵州茅台
002304.SZ,20230306,171.25,173.68,169.58,171.43,172.33,-0.9,-0.5223,64345.64,1104289.407,洋河股份
